관중통계(전체현황),,,,,,,,,,,,
"선택항목 : 단체 : K LEAGUE,KBO  리그 : K LEAGUE 1  시즌 : 2017,2018,2019,2020,2021  시즌구분  : RL  팀 : FC 서울,전북 현대,대구 FC,울산 현대,수원 삼성,두산,LG,롯데, SSG,NC  구단구분 : HOME     요일 : 전체   undefined :  undefined :",,,,,,,,,,,,
단체,리그,시즌,연도,월,일,요일,홈팀,원정팀,경기장,날씨,평균기온,관중수
KBO,정규리그,2019 시즌,2019,03,26,화,NC,KT,창원NC파크,맑음,20.9℃,4782
KBO,정규리그,2019 시즌,2019,03,26,화,롯데,삼성,부산 사직 야구장,맑음,20.7℃,7345
KBO,정규리그,2019 시즌,2019,03,26,화,두산,키움히어로즈,서울 잠실 야구장,구름조금,17.6℃,6155
KBO,정규리그,2019 시즌,2019,03,24,일,NC,삼성,창원NC파크,맑음,14.2℃,20067
KBO,정규리그,2019 시즌,2019,03,24,일,롯데,키움히어로즈,부산 사직 야구장,맑음,11.1℃,22218
KBO,정규리그,2019 시즌,2019,03,24,일,두산,한화,서울 잠실 야구장,맑음,9.7℃,25000
KBO,정규리그,2019 시즌,2019,03,23,토,두산,한화,서울 잠실 야구장,비,8.2℃,25000
KBO,정규리그,2019 시즌,2019,03,23,토,롯데,키움히어로즈,부산 사직 야구장,구름조금,13.5℃,24500
KBO,정규리그,2019 시즌,2019,03,23,토,NC,삼성,창원NC파크,비,12.7℃,22112
KLEAGUE,K LEAGUE 1,2019 시즌,2019,03,17,일,전북 현대,강원 FC,전주월드컵경기장,맑음,13.8℃,12995
KLEAGUE,K LEAGUE 1,2019 시즌,2019,03,17,일,대구 FC,울산 현대,DGB대구은행파크,맑음,14.1℃,11289
KLEAGUE,K LEAGUE 1,2019 시즌,2019,03,16,토,FC 서울,제주 Utd,서울월드컵경기장,구름조금,9.2℃,13789
KLEAGUE,K LEAGUE 1,2019 시즌,2019,03,09,토,수원 삼성,전북 현대,수원월드컵경기장,구름많음,15.9℃,19164
KLEAGUE,K LEAGUE 1,2019 시즌,2019,03,09,토,대구 FC,제주 Utd,DGB대구은행파크,구름많음,18.1℃,12172
KLEAGUE,K LEAGUE 1,2019 시즌,2019,03,03,일,FC 서울,포항 스틸러스,서울월드컵경기장,구름조금,16.1℃,15525
KLEAGUE,K LEAGUE 1,2019 시즌,2019,03,01,금,전북 현대,대구 FC,전주월드컵경기장,구름조금,13.3℃,20637
KLEAGUE,K LEAGUE 1,2019 시즌,2019,03,01,금,울산 현대,수원 삼성,울산문수축구경기장,맑음,14.8℃,13262
KLEAGUE,K LEAGUE 1,2018 시즌,2018,12,09,일,FC 서울,부산 아이파크,서울월드컵경기장,맑음,-2.1℃,8554
KLEAGUE,K LEAGUE 1,2018 시즌,2018,12,02,일,전북 현대,경남 FC,전주월드컵경기장,구름많음,19.6℃,15248
KLEAGUE,K LEAGUE 1,2018 시즌,2018,12,02,일,수원 삼성,제주 Utd,수원월드컵경기장,구름많음,13.4℃,4777
KLEAGUE,K LEAGUE 1,2018 시즌,2018,11,25,일,울산 현대,제주 Utd,울산문수축구경기장,구름조금,13.4℃,7437
KLEAGUE,K LEAGUE 1,2018 시즌,2018,11,24,토,FC 서울,인천 Utd,서울월드컵경기장,눈,3.8℃,10715
KLEAGUE,K LEAGUE 1,2018 시즌,2018,11,11,일,FC 서울,전남 드래곤즈,서울월드컵경기장,구름많음,10.9℃,7726
KLEAGUE,K LEAGUE 1,2018 시즌,2018,11,11,일,대구 FC,상주 상무,대구 스타디움,비,17.1℃,2505
KLEAGUE,K LEAGUE 1,2018 시즌,2018,11,10,토,수원 삼성,울산 현대,수원월드컵경기장,맑음,17.8℃,3771
KLEAGUE,K LEAGUE 1,2018 시즌,2018,11,04,일,전북 현대,울산 현대,전주월드컵경기장,맑음,18.9℃,12796
KLEAGUE,K LEAGUE 1,2018 시즌,2018,11,04,일,대구 FC,FC 서울,대구 스타디움,맑음,21.2℃,2767
KLEAGUE,K LEAGUE 1,2018 시즌,2018,11,04,일,수원 삼성,포항 스틸러스,수원월드컵경기장,맑음,20.6℃,3988
KLEAGUE,K LEAGUE 1,2018 시즌,2018,10,28,일,전북 현대,수원 삼성,전주월드컵경기장,비,18.9℃,7866
KLEAGUE,K LEAGUE 1,2018 시즌,2018,10,28,일,울산 현대,경남 FC,울산문수축구경기장,맑음,17.6℃,7387
KLEAGUE,K LEAGUE 1,2018 시즌,2018,10,27,토,FC 서울,강원 FC,서울월드컵경기장,맑음,11.6℃,6958
KLEAGUE,K LEAGUE 1,2018 시즌,2018,10,20,토,울산 현대,강원 FC,울산문수축구경기장,맑음,19.9℃,5442
KLEAGUE,K LEAGUE 1,2018 시즌,2018,10,20,토,수원 삼성,포항 스틸러스,수원월드컵경기장,맑음,21.6℃,8042
KLEAGUE,K LEAGUE 1,2018 시즌,2018,10,20,토,대구 FC,전남 드래곤즈,대구 스타디움,맑음,20.2℃,7550
KLEAGUE,K LEAGUE 1,2018 시즌,2018,10,20,토,전북 현대,인천 Utd,전주월드컵경기장,맑음,21℃,18482
KBO,정규리그,2018 시즌,2018,10,14,일,롯데,두산,부산 사직 야구장,구름조금,22.1℃,6414
KBO,정규리그,2018 시즌,2018,10,13,토,두산,KT,서울 잠실 야구장,맑음,19.8℃,18528
KBO,정규리그,2018 시즌,2018,10,12,금,두산,NC,서울 잠실 야구장,맑음,17.4℃,10914
KBO,정규리그,2018 시즌,2018,10,11,목,두산,SK,서울 잠실 야구장,맑음,13.9℃,10987
KBO,정규리그,2018 시즌,2018,10,10,수,두산,SK,서울 잠실 야구장,비,16.7℃,11126
KBO,정규리그,2018 시즌,2018,10,10,수,롯데,KT,부산 사직 야구장,흐림,20.9℃,11528
KBO,정규리그,2018 시즌,2018,10,10,수,롯데,KT,부산 사직 야구장,흐림,20.9℃,4793
KBO,정규리그,2018 시즌,2018,10,09,화,롯데,KIA,부산 사직 야구장,흐림,21.1℃,25000
KLEAGUE,K LEAGUE 1,2018 시즌,2018,10,07,일,울산 현대,전북 현대,울산문수축구경기장,맑음,25.7℃,14228
KBO,정규리그,2018 시즌,2018,10,07,일,NC,롯데,마산,맑음,27.3℃,11000
KBO,정규리그,2018 시즌,2018,10,07,일,두산,KIA,서울 잠실 야구장,구름조금,21.1℃,25000
KLEAGUE,K LEAGUE 1,2018 시즌,2018,10,06,토,대구 FC,인천 Utd,대구 스타디움,비,23.6℃,1014
KBO,정규리그,2018 시즌,2018,10,06,토,NC,넥센,마산,비,24℃,5297
KBO,정규리그,2018 시즌,2018,10,06,토,롯데,한화,부산 사직 야구장,비,23.6℃,9449
KBO,정규리그,2018 시즌,2018,10,06,토,두산,LG,서울 잠실 야구장,비,21.7℃,19891
KBO,정규리그,2018 시즌,2018,10,03,수,LG,KT,서울 잠실 야구장,맑음,24.2℃,11896
KBO,정규리그,2018 시즌,2018,10,02,화,LG,KT,서울 잠실 야구장,맑음,22℃,5512
KLEAGUE,K LEAGUE 1,2018 시즌,2018,09,30,일,FC 서울,상주 상무,서울월드컵경기장,맑음,21.6℃,11858
KBO,정규리그,2018 시즌,2018,09,30,일,두산,LG,서울 잠실 야구장,맑음,21.6℃,19274
KLEAGUE,K LEAGUE 1,2018 시즌,2018,09,29,토,수원 삼성,울산 현대,수원월드컵경기장,맑음,27℃,6617
KLEAGUE,K LEAGUE 1,2018 시즌,2018,09,29,토,전북 현대,강원 FC,전주월드컵경기장,구름많음,27.2℃,12282
KBO,정규리그,2018 시즌,2018,09,29,토,두산,LG,서울 잠실 야구장,맑음,27℃,24183
KBO,정규리그,2018 시즌,2018,09,28,금,LG,KIA,서울 잠실 야구장,구름많음,22.2℃,21766
KBO,정규리그,2018 시즌,2018,09,27,목,LG,KIA,서울 잠실 야구장,맑음,25℃,17937
KLEAGUE,K LEAGUE 1,2018 시즌,2018,09,26,수,울산 현대,제주 Utd,울산문수축구경기장,비,22℃,8234
KLEAGUE,K LEAGUE 1,2018 시즌,2018,09,26,수,FC 서울,인천 Utd,서울월드컵경기장,구름조금,24.8℃,13841
KLEAGUE,K LEAGUE 1,2018 시즌,2018,09,26,수,대구 FC,경남 FC,대구 스타디움,구름조금,22℃,7142
KLEAGUE,K LEAGUE 1,2018 시즌,2018,09,26,수,전북 현대,전남 드래곤즈,전주월드컵경기장,구름조금,25℃,11643
KBO,정규리그,2018 시즌,2018,09,26,수,롯데,NC,부산 사직 야구장,비,24.2℃,10253
KBO,정규리그,2018 시즌,2018,09,26,수,두산,넥센,서울 잠실 야구장,구름조금,24.8℃,15232
KBO,정규리그,2018 시즌,2018,09,25,화,두산,넥센,서울 잠실 야구장,맑음,24.3℃,24553
KBO,정규리그,2018 시즌,2018,09,25,화,롯데,NC,부산 사직 야구장,맑음,25.5℃,13850
KLEAGUE,K LEAGUE 1,2018 시즌,2018,09,23,일,수원 삼성,전북 현대,수원월드컵경기장,비,25.7℃,7238
KBO,정규리그,2018 시즌,2018,09,23,일,NC,두산,마산,구름많음,27.3℃,6035
KBO,정규리그,2018 시즌,2018,09,23,일,LG,KT,서울 잠실 야구장,구름조금,25.3℃,9444
KBO,정규리그,2018 시즌,2018,09,22,토,LG,KT,서울 잠실 야구장,비,25.5℃,13314
KBO,정규리그,2018 시즌,2018,09,22,토,NC,두산,마산,구름많음,28.5℃,8182
KBO,정규리그,2018 시즌,2018,09,21,금,LG,두산,서울 잠실 야구장,비,21.9℃,17031
KBO,정규리그,2018 시즌,2018,09,20,목,롯데,KT,부산 사직 야구장,비,21.6℃,3709
KBO,정규리그,2018 시즌,2018,09,20,목,LG,두산,서울 잠실 야구장,비,20.1℃,12019
KBO,정규리그,2018 시즌,2018,09,19,수,LG,롯데,서울 잠실 야구장,비,26.6℃,10126
KBO,정규리그,2018 시즌,2018,09,19,수,NC,한화,마산,흐림,25.6℃,4556
KBO,정규리그,2018 시즌,2018,09,18,화,NC,한화,마산,구름조금,30.2℃,4434
KBO,정규리그,2018 시즌,2018,09,18,화,LG,롯데,서울 잠실 야구장,흐림,26.5℃,11101
KLEAGUE,K LEAGUE 1,2018 시즌,2018,09,16,일,FC 서울,대구 FC,서울월드컵경기장,비,23.9℃,13243
KBO,정규리그,2018 시즌,2018,09,16,일,롯데,넥센,부산 사직 야구장,구름조금,28.1℃,9061
KBO,정규리그,2018 시즌,2018,09,16,일,두산,NC,서울 잠실 야구장,비,23.9℃,13214
KLEAGUE,K LEAGUE 1,2018 시즌,2018,09,15,토,울산 현대,포항 스틸러스,울산문수축구경기장,흐림,24.9℃,13224
KLEAGUE,K LEAGUE 1,2018 시즌,2018,09,15,토,전북 현대,제주 Utd,전주월드컵경기장,비,27.1℃,11190
KBO,정규리그,2018 시즌,2018,09,15,토,두산,NC,서울 잠실 야구장,비,26℃,16558
KBO,정규리그,2018 시즌,2018,09,15,토,롯데,넥센,부산 사직 야구장,비,25.1℃,25000
KBO,정규리그,2018 시즌,2018,09,14,금,NC,넥센,마산,비,22.6℃,3107
KBO,정규리그,2018 시즌,2018,09,14,금,두산,KT,서울 잠실 야구장,비,26.8℃,10124
KBO,정규리그,2018 시즌,2018,09,14,금,롯데,KIA,부산 사직 야구장,비,23℃,5231
KBO,정규리그,2018 시즌,2018,09,13,목,두산,KT,서울 잠실 야구장,흐림,28.3℃,9214
KBO,정규리그,2018 시즌,2018,09,12,수,NC,KIA,마산,흐림,28.2℃,4086
KBO,정규리그,2018 시즌,2018,09,12,수,LG,넥센,서울 잠실 야구장,구름조금,28.2℃,8463
KBO,정규리그,2018 시즌,2018,09,12,수,롯데,두산,부산 사직 야구장,구름많음,28.1℃,7021
KBO,정규리그,2018 시즌,2018,09,11,화,LG,넥센,서울 잠실 야구장,구름많음,26.1℃,8386
KBO,정규리그,2018 시즌,2018,09,11,화,NC,KIA,마산,구름많음,24.6℃,4077
KBO,정규리그,2018 시즌,2018,09,11,화,롯데,두산,부산 사직 야구장,구름많음,25.8℃,8990
KBO,정규리그,2018 시즌,2018,09,09,일,LG,한화,서울 잠실 야구장,맑음,28.9℃,19286
KBO,정규리그,2018 시즌,2018,09,09,일,NC,롯데,마산,맑음,27.9℃,8091
KBO,정규리그,2018 시즌,2018,09,08,토,LG,한화,서울 잠실 야구장,맑음,27.7℃,22908
KBO,정규리그,2018 시즌,2018,09,08,토,NC,롯데,마산,흐림,24℃,8637
KBO,정규리그,2018 시즌,2018,09,07,금,롯데,SK,울산문수야구장,비,24.6℃,4240
KBO,정규리그,2018 시즌,2018,09,07,금,LG,NC,서울 잠실 야구장,비,25.5℃,7917
KBO,정규리그,2018 시즌,2018,09,06,목,롯데,SK,울산문수야구장,흐림,27.9℃,4668
KBO,정규리그,2018 시즌,2018,09,06,목,LG,NC,서울 잠실 야구장,비,28.2℃,6944
KBO,정규리그,2018 시즌,2018,09,05,수,두산,KIA,서울 잠실 야구장,맑음,28.5℃,17191
KBO,정규리그,2018 시즌,2018,09,05,수,NC,삼성,마산,구름조금,30.4℃,5132
KBO,정규리그,2018 시즌,2018,09,04,화,NC,삼성,마산,비,31.6℃,4258
KBO,정규리그,2018 시즌,2018,09,04,화,두산,KIA,서울 잠실 야구장,구름조금,27.8℃,14603
KLEAGUE,K LEAGUE 1,2018 시즌,2018,09,02,일,대구 FC,수원 삼성,대구 스타디움,비,25.3℃,1280
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,26,일,대구 FC,강원 FC,대구 스타디움,비,23.9℃,783
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,25,토,수원 삼성,경남 FC,수원월드컵경기장,구름많음,29.6℃,5528
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,25,토,울산 현대,FC 서울,울산문수축구경기장,비,30.2℃,10103
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,22,수,울산 현대,상주 상무,울산문수축구경기장,구름많음,32.2℃,3839
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,22,수,전북 현대,대구 FC,전주월드컵경기장,구름조금,37.4℃,8390
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,22,수,FC 서울,포항 스틸러스,서울월드컵경기장,구름조금,37.6℃,6392
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,19,일,FC 서울,전북 현대,서울월드컵경기장,흐림,34.4℃,18957
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,18,토,대구 FC,울산 현대,대구 스타디움,구름조금,28.6℃,1731
KBO,정규리그,2018 시즌,2018,08,16,목,두산,넥센,서울 잠실 야구장,구름조금,35.6℃,9168
KBO,정규리그,2018 시즌,2018,08,16,목,롯데,KIA,부산 사직 야구장,비,28.1℃,10800
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,15,수,수원 삼성,FC 서울,수원월드컵경기장,구름조금,39.2℃,13853
KBO,정규리그,2018 시즌,2018,08,15,수,두산,SK,서울 잠실 야구장,비,38℃,12244
KBO,정규리그,2018 시즌,2018,08,14,화,두산,SK,서울 잠실 야구장,구름많음,37.2℃,11132
KBO,정규리그,2018 시즌,2018,08,14,화,롯데,한화,부산 사직 야구장,구름조금,33.7℃,16346
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,12,일,울산 현대,수원 삼성,울산문수축구경기장,비,31℃,6960
KBO,정규리그,2018 시즌,2018,08,12,일,두산,롯데,서울 잠실 야구장,비,35.3℃,14175
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,11,토,대구 FC,인천 Utd,대구 스타디움,구름많음,29.5℃,1332
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,11,토,전북 현대,강원 FC,전주월드컵경기장,구름조금,36℃,11116
KBO,정규리그,2018 시즌,2018,08,11,토,두산,롯데,서울 잠실 야구장,구름조금,36℃,18426
KBO,정규리그,2018 시즌,2018,08,10,금,NC,SK,마산,흐림,33.3℃,5867
KBO,정규리그,2018 시즌,2018,08,10,금,LG,삼성,서울 잠실 야구장,구름조금,36.8℃,12706
KBO,정규리그,2018 시즌,2018,08,09,목,LG,삼성,서울 잠실 야구장,비,32.5℃,10007
KBO,정규리그,2018 시즌,2018,08,09,목,NC,SK,마산,비,36.4℃,4315
KBO,정규리그,2018 시즌,2018,08,08,수,롯데,LG,울산문수야구장,구름조금,31.3℃,12038
KBO,정규리그,2018 시즌,2018,08,08,수,두산,한화,서울 잠실 야구장,구름조금,35.3℃,14047
KBO,정규리그,2018 시즌,2018,08,08,수,NC,KT,마산,구름조금,37.1℃,4382
KBO,정규리그,2018 시즌,2018,08,07,화,NC,KT,마산,비,34.4℃,4936
KBO,정규리그,2018 시즌,2018,08,07,화,두산,한화,서울 잠실 야구장,구름조금,35.9℃,13184
KBO,정규리그,2018 시즌,2018,08,07,화,롯데,LG,울산문수야구장,구름조금,29.9℃,6036
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,05,일,전북 현대,경남 FC,전주월드컵경기장,구름조금,34℃,11979
KBO,정규리그,2018 시즌,2018,08,05,일,LG,SK,서울 잠실 야구장,비,33.9℃,8689
KBO,정규리그,2018 시즌,2018,08,05,일,롯데,삼성,부산 사직 야구장,맑음,36.4℃,10813
KLEAGUE,K LEAGUE 1,2018 시즌,2018,08,04,토,FC 서울,제주 Utd,서울월드컵경기장,구름조금,34.9℃,8645
KBO,정규리그,2018 시즌,2018,08,04,토,LG,SK,서울 잠실 야구장,구름조금,34.9℃,12070
KBO,정규리그,2018 시즌,2018,08,04,토,롯데,삼성,부산 사직 야구장,맑음,33.8℃,21694
KBO,정규리그,2018 시즌,2018,08,02,목,두산,LG,서울 잠실 야구장,구름조금,37.9℃,13304
KBO,정규리그,2018 시즌,2018,08,01,수,두산,LG,서울 잠실 야구장,맑음,39.6℃,12145
KBO,정규리그,2018 시즌,2018,07,31,화,두산,LG,서울 잠실 야구장,구름조금,38.3℃,13107
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,29,일,대구 FC,전북 현대,대구 스타디움,구름조금,36.9℃,7025
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,29,일,수원 삼성,강원 FC,수원월드컵경기장,맑음,35.9℃,5345
KBO,정규리그,2018 시즌,2018,07,29,일,두산,한화,서울 잠실 야구장,맑음,36.7℃,21084
KBO,정규리그,2018 시즌,2018,07,29,일,NC,SK,마산,맑음,36℃,4263
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,28,토,FC 서울,경남 FC,서울월드컵경기장,비,35.2℃,9012
KBO,정규리그,2018 시즌,2018,07,28,토,두산,한화,서울 잠실 야구장,비,35.2℃,22202
KBO,정규리그,2018 시즌,2018,07,28,토,NC,SK,마산,맑음,36.8℃,6103
KBO,정규리그,2018 시즌,2018,07,27,금,NC,SK,마산,맑음,39.1℃,4187
KBO,정규리그,2018 시즌,2018,07,27,금,두산,한화,서울 잠실 야구장,맑음,35.4℃,19023
KBO,정규리그,2018 시즌,2018,07,26,목,LG,삼성,서울 잠실 야구장,구름많음,33.7℃,9415
KBO,정규리그,2018 시즌,2018,07,26,목,롯데,NC,부산 사직 야구장,맑음,34℃,7177
KBO,정규리그,2018 시즌,2018,07,25,수,롯데,NC,부산 사직 야구장,맑음,33.1℃,7318
KBO,정규리그,2018 시즌,2018,07,25,수,LG,삼성,서울 잠실 야구장,구름많음,34.1℃,8849
KBO,정규리그,2018 시즌,2018,07,24,화,LG,삼성,서울 잠실 야구장,구름조금,36.8℃,9393
KBO,정규리그,2018 시즌,2018,07,24,화,롯데,NC,부산 사직 야구장,맑음,32.6℃,7559
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,22,일,울산 현대,대구 FC,울산문수축구경기장,구름조금,34.6℃,9316
KBO,정규리그,2018 시즌,2018,07,22,일,NC,넥센,마산,맑음,35.7℃,4381
KBO,정규리그,2018 시즌,2018,07,22,일,LG,두산,서울 잠실 야구장,구름조금,38℃,18463
KBO,정규리그,2018 시즌,2018,07,22,일,롯데,SK,부산 사직 야구장,구름조금,33.2℃,7609
KBO,정규리그,2018 시즌,2018,07,21,토,롯데,SK,부산 사직 야구장,맑음,32.6℃,15371
KBO,정규리그,2018 시즌,2018,07,21,토,LG,두산,서울 잠실 야구장,맑음,36.9℃,22550
KBO,정규리그,2018 시즌,2018,07,21,토,NC,넥센,마산,맑음,37℃,7048
KBO,정규리그,2018 시즌,2018,07,20,금,롯데,SK,부산 사직 야구장,맑음,33.7℃,9293
KBO,정규리그,2018 시즌,2018,07,20,금,LG,두산,서울 잠실 야구장,맑음,34.7℃,19800
KBO,정규리그,2018 시즌,2018,07,20,금,NC,넥센,마산,맑음,38.7℃,4577
KBO,정규리그,2018 시즌,2018,07,19,목,두산,롯데,서울 잠실 야구장,맑음,34.1℃,12265
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,18,수,FC 서울,전남 드래곤즈,서울월드컵경기장,맑음,33.2℃,5329
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,18,수,전북 현대,제주 Utd,전주월드컵경기장,맑음,33.4℃,10579
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,18,수,수원 삼성,인천 Utd,수원월드컵경기장,맑음,33.4℃,3455
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,18,수,대구 FC,포항 스틸러스,대구 스타디움,맑음,35.6℃,1575
KBO,정규리그,2018 시즌,2018,07,18,수,두산,롯데,서울 잠실 야구장,맑음,33.2℃,11707
KBO,정규리그,2018 시즌,2018,07,17,화,두산,롯데,서울 잠실 야구장,맑음,32.1℃,12122
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,15,일,FC 서울,울산 현대,서울월드컵경기장,구름조금,33.2℃,10013
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,14,토,수원 삼성,전북 현대,수원월드컵경기장,구름조금,32.8℃,13834
KBO,정규리그,2018 시즌,2018,07,12,목,NC,KIA,마산,맑음,33.8℃,4761
KBO,정규리그,2018 시즌,2018,07,12,목,LG,SK,서울 잠실 야구장,비,28.2℃,9947
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,11,수,울산 현대,전북 현대,울산문수축구경기장,구름많음,31.8℃,8006
KBO,정규리그,2018 시즌,2018,07,11,수,NC,KIA,마산,맑음,33.2℃,5631
KBO,정규리그,2018 시즌,2018,07,11,수,LG,SK,서울 잠실 야구장,비,29.5℃,9417
KBO,정규리그,2018 시즌,2018,07,10,화,LG,SK,서울 잠실 야구장,비,26.5℃,8445
KBO,정규리그,2018 시즌,2018,07,10,화,NC,KIA,마산,맑음,29.7℃,5089
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,08,일,대구 FC,FC 서울,대구 스타디움,흐림,22.3℃,12925
KBO,정규리그,2018 시즌,2018,07,08,일,롯데,KT,부산 사직 야구장,흐림,23.4℃,11528
KBO,정규리그,2018 시즌,2018,07,08,일,두산,삼성,서울 잠실 야구장,구름많음,28.1℃,17144
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,07,토,수원 삼성,제주 Utd,수원월드컵경기장,구름조금,29.6℃,7226
KLEAGUE,K LEAGUE 1,2018 시즌,2018,07,07,토,전북 현대,인천 Utd,전주월드컵경기장,구름조금,29.4℃,14132
KBO,정규리그,2018 시즌,2018,07,07,토,롯데,KT,부산 사직 야구장,흐림,22.7℃,22958
KBO,정규리그,2018 시즌,2018,07,07,토,두산,삼성,서울 잠실 야구장,구름조금,29.2℃,21138
KBO,정규리그,2018 시즌,2018,07,06,금,롯데,KT,부산 사직 야구장,비,21.7℃,10497
KBO,정규리그,2018 시즌,2018,07,06,금,두산,삼성,서울 잠실 야구장,흐림,27.1℃,17262
KBO,정규리그,2018 시즌,2018,07,05,목,롯데,두산,부산 사직 야구장,비,25.8℃,7896
KBO,정규리그,2018 시즌,2018,07,05,목,LG,NC,서울 잠실 야구장,비,29℃,8125
KBO,정규리그,2018 시즌,2018,07,04,수,롯데,두산,부산 사직 야구장,비,29.5℃,7750
KBO,정규리그,2018 시즌,2018,07,04,수,LG,NC,서울 잠실 야구장,구름많음,31.8℃,7343
KBO,정규리그,2018 시즌,2018,07,03,화,LG,NC,서울 잠실 야구장,비,32.6℃,7034
KBO,정규리그,2018 시즌,2018,06,30,토,두산,KIA,서울 잠실 야구장,비,27.9℃,24110
KBO,정규리그,2018 시즌,2018,06,29,금,두산,KIA,서울 잠실 야구장,비,29.1℃,23114
KBO,정규리그,2018 시즌,2018,06,28,목,NC,두산,마산,비,24.7℃,2768
KBO,정규리그,2018 시즌,2018,06,28,목,롯데,넥센,부산 사직 야구장,비,22.6℃,4510
KBO,정규리그,2018 시즌,2018,06,27,수,NC,두산,마산,비,30.6℃,2865
KBO,정규리그,2018 시즌,2018,06,27,수,LG,KT,서울 잠실 야구장,비,25.5℃,9004
KBO,정규리그,2018 시즌,2018,06,27,수,롯데,넥센,부산 사직 야구장,비,25.1℃,4264
KBO,정규리그,2018 시즌,2018,06,26,화,롯데,넥센,부산 사직 야구장,비,24.1℃,9507
KBO,정규리그,2018 시즌,2018,06,26,화,NC,두산,마산,비,26.4℃,2922
KBO,정규리그,2018 시즌,2018,06,24,일,LG,롯데,서울 잠실 야구장,구름조금,32.1℃,20904
KBO,정규리그,2018 시즌,2018,06,24,일,NC,한화,마산,맑음,36.6℃,6136
KBO,정규리그,2018 시즌,2018,06,23,토,LG,롯데,서울 잠실 야구장,흐림,28.9℃,24212
KBO,정규리그,2018 시즌,2018,06,23,토,NC,한화,마산,맑음,31.6℃,9549
KBO,정규리그,2018 시즌,2018,06,22,금,LG,롯데,서울 잠실 야구장,구름조금,32℃,21084
KBO,정규리그,2018 시즌,2018,06,22,금,NC,한화,마산,맑음,32.1℃,7525
KBO,정규리그,2018 시즌,2018,06,21,목,두산,넥센,서울 잠실 야구장,구름조금,28.7℃,10145
KBO,정규리그,2018 시즌,2018,06,20,수,두산,넥센,서울 잠실 야구장,구름조금,28.4℃,9056
KBO,정규리그,2018 시즌,2018,06,19,화,두산,넥센,서울 잠실 야구장,흐림,27.2℃,7323
KBO,정규리그,2018 시즌,2018,06,17,일,LG,KIA,서울 잠실 야구장,흐림,27.5℃,23586
KBO,정규리그,2018 시즌,2018,06,17,일,NC,KT,마산,맑음,29.3℃,6596
KBO,정규리그,2018 시즌,2018,06,16,토,LG,KIA,서울 잠실 야구장,맑음,28.7℃,25000
KBO,정규리그,2018 시즌,2018,06,16,토,NC,KT,마산,맑음,26.6℃,7503
KBO,정규리그,2018 시즌,2018,06,15,금,NC,KT,마산,맑음,25.7℃,4418
KBO,정규리그,2018 시즌,2018,06,15,금,LG,KIA,서울 잠실 야구장,비,27℃,23375
KBO,정규리그,2018 시즌,2018,06,14,목,NC,LG,마산,맑음,27.7℃,4463
KBO,정규리그,2018 시즌,2018,06,14,목,두산,KT,서울 잠실 야구장,비,25.1℃,7513
KBO,정규리그,2018 시즌,2018,06,14,목,롯데,삼성,부산 사직 야구장,구름조금,23.4℃,9318
KBO,정규리그,2018 시즌,2018,06,13,수,두산,KT,서울 잠실 야구장,구름많음,27℃,13845
KBO,정규리그,2018 시즌,2018,06,13,수,롯데,삼성,부산 사직 야구장,구름많음,23.1℃,13592
KBO,정규리그,2018 시즌,2018,06,13,수,NC,LG,마산,맑음,27.1℃,4838
KBO,정규리그,2018 시즌,2018,06,12,화,NC,LG,마산,비,23.7℃,5730
KBO,정규리그,2018 시즌,2018,06,12,화,두산,KT,서울 잠실 야구장,구름조금,27.1℃,10412
KBO,정규리그,2018 시즌,2018,06,12,화,롯데,삼성,부산 사직 야구장,흐림,21.6℃,15541
KBO,정규리그,2018 시즌,2018,06,10,일,두산,NC,서울 잠실 야구장,비,24.9℃,14323
KBO,정규리그,2018 시즌,2018,06,09,토,롯데,KIA,부산 사직 야구장,구름조금,24.7℃,25000
KBO,정규리그,2018 시즌,2018,06,09,토,두산,NC,서울 잠실 야구장,비,30.1℃,20314
